labelpredict	labelreal	paragraph
0	0	Unless otherwise stated, any defined terms used herein shall have the meaning assigned to them in the Terms of Service.
1	0	For the purposes hereof, âInformationâ?means facts and other information and data about you, including (but not limited to) your personal information which you elect to disclose by using the Service, such as your name, telephone number, and email address.
0	0	âPersonal Data/Personal Informationâ?means any information relating to an identified or identifiable natural person (âData Subjectâ?; an identifiable natural person is one who can be identified, directly or indirectly, in particular by reference to an identifier such as a name, an identification number, location data, an online identifier or to one or more factors specific to the physical, physiological, genetic, mental, economic, cultural or social identity of that natural person.
0	0	You are under no obligation to provide us with Personal Information.
0	0	By accessing, viewing and/or otherwise using the Site and Service, you consent to: the collection, transfer, manipulation, storage, disclosure and other uses of your Information as described in the Terms of Service and in this Privacy Policy.
0	0	You are not required to provide XiaomingVPN the Personal Data that we request, but if you choose not to do so, we may not be able to provide you with our products or services, or with a high quality of service or respond to any queries you may have.
0	1	We may collect Personal Data from a variety of sources including:
0	1	Personal Data you give us directly,
1	1	Personal Data we collect automatically, and
0	1	Personal Data we collect from other sources.
0	0	Collection of Information
0	0	No registration, no login
0	0	XiaomingVPN do not need to register and log in, do not require you to provide phone number, email , name or any personal information before you can use it
0	0	VPN Service Data and Logs
0	0	We collect minimal usage statistics to maintain our quality of service
0	0	Our VPN servers log the following information each time a User activates and uses the Service (âSessionâ?:
0	0	date and time on which the Session began, date and time on which the Session ended,
0	0	the amount of data transmitted during each Session,
0	0	to which location (eg
0	0	USA East) (We do not hold serversâ?IP addresses),
0	0	and from which country you connected from (We do not hold IP addresses).
0	0	We collect the data mentioned above solely for the purposes set forth in Section 5 below.
0	0	At XiaomingVPN we guarantee that we will never log your browsing activity, data or IP addresses including:
0	0	Any of the websites you visited in the past or plan on visiting in the future.
0	0	Any data you may have downloaded, shared, or viewed.
0	0	Any of your IP address or DNS queries..
0	0	If for any reason a government, business, or any other type of organization will want to acquire from us any user data mentioned in this policy, it will be impossible for us to do so because the data simply does not exist.
0	0	If you email or otherwise contact us, we may keep your message, email address and contact information to respond to your request
0	0	Your provision of such information is entirely optional.
0	2	Personal Data Retention Time
0	2	We endeavor to only collect Personal Data that are necessary for the purposes for which they are collected, and to retain such data for no longer than is necessary for such purposes
2	2	The length of time Personal Data is retained, and criteria for determining that time, are dependent on the nature of the Personal Data and the purpose for which it was provided.
0	2	For example, such as records of your activity within the application, are typically maintained only for a short period (3 days in average) before being anonymized or pseudonymized
0	2	Additional information may be provided in the Supplement applicable to the product or service you are using.
0	0	We collect only the usage statistics needed to retain or improve the quality of our service.
0	0	If Sally is traveling in the UK, and logs onto US Streaming, we will not know, nor log which IP address was her original address, but we do know which of our servers was accessed by an anonymous XiaomingVPN customer, what time that server was accessed, how long that server was used and how much aggregate data was transferred during this time.
0	0	We may know that a XiaomingVPN customer accessed one of our servers, but we DO NOT and CANNOT know HOW and WHO accessed our service.
0	0	At XiaomingVPN, we remain committed to the right to privacy online for all.
4	0	You may contact us at qianbian58@gmail.com to obtain additional information about retention of your Personal Data.
0	0	A cookie is a small text document, which often includes an anonymous unique identifier
0	0	When you visit an Internet site, that siteâs computer asks your computer for permission to store this file in a part of your hard drive specifically designated for cookies.
0	0	Each Internet site can send its own cookie to your browser if your browserâs preferences allow it, but, to protect your privacy, your browser only permits an Internet site to access the cookies it has already sent to you, not the cookies sent to you by other sites.
0	0	As you use our Site, the Site uses its cookies to differentiate you from other Users
0	0	Cookies, in conjunction with our Internet serverâs log files, allow us to calculate the aggregate number of people visiting our Site and which parts of the Site are most popular.
0	0	This helps us gather feedback in order to constantly improve our Site and better serve our customers
0	0	Cookies do not allow us to gather any personal information about you and we do not generally store any personal information that you provided to us in your cookies.
0	0	You can disable cookies on your device or set your device to alert you when cookies are being sent to your device; however, disabling cookies may affect your ability to use our services.
0	0	We may use Information we collect in order to: facilitate the provision of the Service to you, maintain and improve XiaomingVPNâs services, send notices to you, and to protect the rights of XiaomingVPN, of its Users and of other third-parties (e.g., in order to prevent and detect (i) fraud against our Service and (ii) abuse of our network (such as spamming other illicit activity).
0	0	We do not disclose personally identifying Information to third-parties, except if we -
0	0	believe that it is necessary to comply with a law, regulation, legal request or legal process; to protect the rights, property or personal safety of XiaomingVPN, its Users and any other person; to address fraud, security or technical issues; or to protect XiaomingVPNâs rights (including investigation of potential violations thereof) or property;
0	0	are involved in a bankruptcy, merger, acquisition, reorganization or sale of assets, where your Information may be sold or transferred as part of that transaction
0	0	In any such transfer of Information, we will ensure the confidentiality of any personal Information involved in such transactions and provide notice before personal Information is transferred and becomes subject to a different privacy policy;
0	0	believe that it is necessary for the provision of the Service, such as responding to your requests for customer services or disclosure to third-parties who host the Service at a co-location facility for servers; or
0	0	have obtained your consent, as provided, for example, under Section 2 above.
0	0	We may share with third-parties certain pieces of aggregated Information, which does not identify you individually.
0	0	Protection of Personal Data
0	0	We take administrative and technical measures to safeguard your personal Information against loss, theft, and misuse, as well as unauthorized access, alteration, disclosure or destruction.
0	0	We process personal Information on servers located in various countries worldwide.
0	0	Any improper collection or misuse of Information provided via our Service is a violation of this Privacy Policy.
0	0	We will cooperate with the appropriate regulatory authorities, including local data protection authorities, to resolve any complaints regarding the transfer of personal data that cannot be resolved between XiaomingVPN and an individual.
0	0	We are not responsible for the practices employed by External Sites uploaded or linked to or from our Site, nor the information or content contained therein.
0	0	When a User uses a link to go from our Site to External Sites or when a User access to an External Site while using our Service, our Privacy Policy is no longer in effect.
0	0	A Userâs browsing and interaction on any External Site, including, but not limited to, Internet sites which have a link on our Site, is subject to that External Siteâs own rules and policies.
0	0	Policy Towards Children
0	0	We do not knowingly collect personal Information from children under the age of 18.
0	0	If we become aware that a child under the age of 18 has provided us with personal Information without verification of parental consent, we shall attempt to remove such Information from our servers.
0	0	Minors that are under 18 years of age, should not send any Information about themselves to anyone via our Site and/or Service before asking their parentsâ?permission.
0	0	Changes to this Policy
0	0	We may revise this Privacy Policy from time to time
0	0	Your continued use of the Site and/or Service will be deemed to constitute your acceptance of any and all such changes.
5	5	If under applicable law, you have the right to access Information held about you, such right of access can be exercised in accordance with the applicable law
0	0	Any access request may be subject, to the extent allowed by applicable law.
4	0	To make an access request please email: qianbian58@gmail.com.
4	4	If you have any questions or comments about this Privacy Policy, please contact us at qianbian58@gmail.com.
0	0	This privacy policy was last updated on: 17st January 2019.
0	0	By registering and using YUBO you will provide to us, and we will collect, information about you, including information used to identify you
0	0	This is what we call your âPersonal Dataâ?
0	0	This means data that lets you identify yourself directly, like your family name, first name or your image, or indirectly such as your password, phone number, or your browsing or session data
0	0	It is important for you to know how this Data is collected, what we do with it and for how long, so you can be fully informed about your rights
0	0	This is why we have prepared this document, which we have tried to make as clear and simple as possible
0	0	If, despite our efforts, you would still like to ask us any questions please do not hesitate to contact us using the contact details in section 10.
0	0	This Privacy Policy is an integral part of our General Terms of Use for YUBO
0	0	It should therefore be read alongside our General Terms of Use.
0	0	WHO IS RESPONSIBLE FOR PROCESSING YOUR PERSONAL DATA?
0	0	Itâs TWELVE APP
0	0	We are a French company and our head office is at 8 rue de Charonne, 75011 Paris, France.
0	0	TWELVE APP publishes the YUBO application, a social network that enables you to make friends and chat with them, in particular through live video.
0	1	WHAT DATA DO WE COLLECT?
0	1	In order to operate YUBO, we collect the information (i) which you provide to us directly, as well as (ii) data which we collect automatically.
0	0	(i) Data you provide to us directly
0	0	Registration data: in order to be able to use YUBO, you must create an account and provide us with the following personal details:
0	0	Your mobile number (which is not shared with other users)
0	0	Your name and pseudonym (both of which are visible to other users)
0	0	Your date of birth: this information will not be provided to other users, although they will be able to see your age
0	0	Minors under 13 are not permitted to use YUBO.
0	0	If you are a minor aged between 13 and 16, you may require permission from your legal guardian in order to register on YUBO.
0	0	Your gender: you can choose whether or not to specify you are male or female, but you must tick one of the boxes
0	0	This information will not be visible to other users.
0	0	Your profile picture: the photo that you choose to use as your profile picture must be of you
0	0	This will allow other users to identify you on YUBO and allow us to ensure that people do not use false profiles, which guarantees not only the security of the application, but your security too.
0	0	The password that will enable you to log into your account
0	0	Naturally, this data is not visible to other users, and you should never share it with other users
0	0	Your password is personal and secret
0	0	It must contain at least 8 alphanumeric characters
0	0	It is required to ensure the security of your account.
0	3	All this information is mandatory in order for you to create your profile and to register on YUBO.
0	0	You may, if you so wish, complete other sections of your profile (emoji biog, social networks, e-mail)
0	0	This information is optional.
0	0	Data concerning your interaction with YUBO: if you report a problem to us, request help or exercise your rights, we will process the information you provide to us.
0	0	(ii) The Data we collect when you use YUBO
1	0	Data concerning your activity on YUBO: when you use YUBO, we can collect and process information such as the date you register, the date you last logged in, your interactions with other users (number of likes or dislikes via swipes) and your posts.
0	0	Data concerning your location (geolocation): subject to your consent and the consent of your legal guardian where required, we collect and process data concerning your location
0	0	This enables you, depending on your settings, to include the town/city where you are located in your profile and/or to suggest people in your town/city to add as friends
0	0	Your city is hidden by default unless you change the settings to make it visible.
0	0	If you no longer wish us to know your location, simply untick the relevant box in your account settings
0	0	We will therefore no longer be able to display your town/city or suggest meeting nearby friends.
0	0	Data concerning content: the photos and/or videos that you decide to upload to your profile will be visible to all users
0	0	Be careful what you share with others and donât forget that all users can save the content you share and that we cannot do anything to stop this
0	0	When you are using the application, be aware that it is possible to deactivate screenshots and screen-record (images and video) by other users in the application, but it is also possible for other users to make screenshots and screen-record (images and video) using the tools on their device, over which we have no control
0	0	The same goes for the videos you post and comments you make via the YUBO live video service.
0	0	The messaging service is only available to users who are friends
0	0	Messages exchanged between users remain private and are not forwarded to other users or third parties under any circumstances, except in the event of a judicial inquiry and/or in accordance with the laws and regulations in force.
0	0	Data concerning search preferences: you can configure your settings for privacy and discovery settings by going to âSettingsâ?in your account.
0	0	You can also use your settings to choose to meet female friends, male friends or both.
0	0	You can also choose whether or not you wish your contacts that are registered on YUBO to be able to find you and send you a friend request via the application.
0	0	Data concerning devices and hardware: 
1	1	we collect information from and on the devices and hardware you use to access YUBO such as the IP address, type of device, advertising identifier (e.g
0	1	Googleâs AAID and Appleâs IDFA, both of which are randomly-generated numbers that you can reset by going to your device settings), application bugs, version and language, operating system, etc.
0	0	Device address book: as YUBO is an application for making and staying in touch with friends, you are permitted to identify your contacts who are already registered on YUBO and to add them, if you so wish, as friends on the application
0	0	You can also choose to send a message to your contacts who are not on YUBO to ask them to join you on the app
0	3	In order for us to provide this service, we need access to your address book, which we will use to collect data for the above purpose only
0	0	We will never add your contacts without your permission, or send them any spam.
0	0	Cameras and photos: in order to be able to send and upload your photos from your camera, you must give us permission to access them.
0	0	WHAT ARE THE LEGAL REASONS WHY WE COLLECT DATA?
0	3	When we collect and process your Personal Data, we may do so for the following reasons:
0	0	To enable you to access YUBO and use the services we provide: this actually means that you are performing the contract we have with you, which corresponds to our General Terms of Use, which includes this Privacy Policy
0	0	For example, when you use YUBO, we use your data to operate your account, make your profile accessible, suggest friends, send your messages and the content you share, and broadcast your videos live.
0	0	In the legitimate interests of TWELVE APP: we may use your data if we have a legitimate reason to do so
0	0	For example, we process data for administrative purposes, to guard against fraudulent and illegal conduct, and to ensure that the application remains secure.
0	0	To fulfil a legal obligation: we are required, for example, to keep data identifying new content and to forward it to the authorities if requested to do so.
0	0	With your consent or that of your legal guardian: while we process data with your consent, you may withdraw such consent at any time by going to âSettingsâ?
3	3	HOW DO WE USE THE DATA WE COLLECT?
3	3	We collect, use and store your Personal Data in order to process your requests, manage our relationship and your use of YUBO, optimize our services and tools in order to create and maintain a secure environment, and fulfill our legal obligations, as explained below.
0	0	Managing our relationship and access to YUBO
0	0	To create and manage your user account (including access to YUBO services and Help)
0	0	Geolocation to put you in touch with friends nearby
0	0	To manage and store messages exchanged between users who have become friends and live videos
0	0	Proposition: To manage and store live videos and messages exchanged between users who have become friends
0	0	Where appropriate, to show you offers, content and adverts we think youâll like, in particular when using certain paid services (âPower Packâ?.
0	0	To send information message concerning YUBO services and your interactions with other users (Notifications)
0	0	Security and fulfilment of legal and contractual obligations
0	0	To respond to requests from administrative and judicial authorities, law enforcement officials and legal officers, and to abide by court decisions;
0	0	To identify and prevent fraudulent activity and threats to the security of YUBO pursuant to and in accordance with the law;
0	0	To analyse reports concerning users who have breached our Terms of Use and/or the regulations in force;
0	0	To improve the safety and security of our services;
0	0	To use information collected via cookies or any other technology to improve our services and your user experience
0	0	You can read our Cookies Policy by clicking here;
0	0	To enforce our General Terms of Use and this Privacy Policy;
0	0	To counter fraud (for example related to age), confirm your identity, and fight against illegal activity.
0	2	HOW LONG DO WE KEEP YOUR DATA FOR?
0	2	You can delete your account at any time by clicking on the relevant button in your âSettingsâ?
0	0	 When you delete your account, you will immediately stop communicating your current and future details to TWELVE APP and your profile will no longer be accessible.
2	2	We will only keep your Personal Data for the period of time required to fulfil the purposes for which we process your details unless we are permitted or required by law to keep it for a longer period of time
2	0	Generally, we will delete your Data as soon as you delete your account, unless:
0	0	We are required to retain it as proof that we comply with the legislation in force (e.g
0	0	recordings of consent to our Terms of Use, Privacy Policy, and other similar consents are retained for five years);
0	0	We are required, due to an unresolved issue, claim or dispute, to retain relevant information until the matter has been resolved; or
0	0	If the data must be retained in our legitimate commercial interests, for example in order to prevent fraud and improve usersâ?safety and security
0	0	For example, we may be required to retain data in order to prevent a user who has been banned from opening a new account due to their dangerous conduct or a security incident.
0	0	WHO HAS ACCESS TO THE DATA WE COLLECT?
0	0	The data we collect is intended solely for internal use by TWELVE APP and our partners and service providers.
0	0	Only certain TWELVE APP authorized managers and employees will process your Personal Data for the above purposes, and they are only permitted to access the data strictly required in order to carry out their work
0	0	TWELVE APP may also enter into an agreement with authenticated and reliable service providers and partners who may access and/or process usersâ?personal data and who guarantee that such data will remain secure and confidential in accordance with this Policy.
0	0	These service providers and partners help us to operate and improve YUBO, particularly in relation to the hosting of data, studies, analyses, and statistics, the use and/or operation of the application, targeted advertising, the fight against fraud linked to the age of the user, and the assistance required by users
0	0	Lastly, the data we process may be forwarded to the police and to the judicial and administrative authorities in order for us to fulfil our legal obligations.
0	0	WILL YOUR DATA BE TRANSFERRED OUTSIDE THE EUROPEAN UNION?
0	0	In order for your Personal Data to be processed in accordance with this Privacy Policy, such data may be transferred to one or more other countries that may or may not be within the European Economic Area, including in particular the United States.
0	0	We guarantee that such transfers are carried out in such a way as to ensure that the data remains confidential and secure and that it is adequately protected in accordance with the regulations in force for the protection of personal data
0	0	In this case, we offer guarantees provided by current regulations, such as standard contractual clauses approved by the European Commission, which represent commitments made between companies that transfer Personal Data in order to ensure that such data remains confidential and secure.
0	0	HOW IS YOUR DATA PROTECTED?
0	0	TWELVE APP will ensure that your data is processed securely and confidentially, including in cases where certain operations are carried out by partners
0	0	Accordingly, appropriate technical and organizational measures are implemented to prevent the loss, misuse, alteration and erasure of your Personal Data.
0	0	Nevertheless, there is no âzero riskâ?on the internet and we cannot guarantee the security of your Personal Data 100%.
0	0	Thatâs why it is important to let us know right away if you think you have been a victim of an attack on your Personal Data, by writing to us here.
6	5	You have the right to access your Personal Data and to request that it be corrected, completed or updated
6	8	You may also request that your Data be deleted (or you can delete your account in the âSettingsâ?section of the application), refuse the processing of your Data, or request that it be limited within the terms of current legislation
9	9	You may ask to exercise your right to data portability; in other words, your right to receive your Personal Data in a frequently used structured format and your right to send such data to another processor
0	0	As indicated in Section 3 above, your data is processed with your consent and you can withdraw your consent at any time by going to âSettingsâ?
0	0	You also have the right to issue instructions as to how your Personal Data should be used after you die
0	0	In order to exercise your rights, you will be asked to produce proof of your identity of any kind
0	0	You may submit your request by sending a letter or an e-mail to privacy@yubo.live or on YUBO in the âAssistanceâ?section
0	0	We will do our utmost to fulfil your requests, but donât forget that this right is not unlimited and must be exercised according to the conditions of current legislation
0	0	Any request to exercise your rights should be reasonable
0	0	Where necessary, we will explain the reasons why we are unable to meet your request.
10	10	Should you have any other complaint, please contact the appropriate national data protection authority.
4	4	Should you have any questions concerning this Privacy Policy or requests concerning your Personal Data, you can contact us:
0	0	By completing the online contact form on the YUBO website (www.yubo.live) or directly via the application;
4	0	By sending an e-mail to privacy@yubo.live; or
0	0	By writing to us at the following postal address: TWELVE APP â?Privacy, 8, rue de Charonne 75011 Paris, France.
0	0	Updates to our Privacy Policy
0	0	It may be necessary to update this Privacy Policy, in particular for us to comply with current regulations, or in case of changes to the way we use your Personal Data.
0	0	You will be informed in advance of any modifications or updates by any appropriate means, in particular messages displayed on the YUBO application, or by email
0	0	These changes may require your confirmation in some cases
0	0	In any event, continuing to use YUBO implies full acceptance of the changes made to this Privacy Policy.
0	0	Last updated: 4 July 2019
0	0	Cookies help us deliver our Services
0	0	By using our Services or clicking I agree, you agree to our use of cookies
0	0	The translation below is provided for your convenience only
0	0	If there is any discrepancy between the translation in English and the original Korean text (including due to the delay in translation), the original Korean text takes precedence
0	0	| Korean Version
0	0	ZEPETO Terms of Use
0	0	These Terms of Use (âTermsâ? govern your access and use of ZEPETO app (âServicesâ?or âZEPETOâ? of SNOW Corporation (the âCompanyâ? âweâ? âusâ?or âourâ?, and any information, text, graphics, photos or other materials uploaded, downloaded or appearing on ZEPETO (collectively referred as Content) referencing these Terms
0	0	You may not use ZEPETO unless you agree to them, so please read carefully
0	0	Before using ZEPETO, you are required to read, understand and agree to these terms
0	0	You may only access ZEPETO after reading and accepting these Terms of Use.
0	0	1
0	0	Your Agreement with the Company
0	0	1) Applicable Law: You have established a contract with the Company and you agree to be bound by the laws of the Republic of Korea regardless of conflicting laws and provisions thereof.
0	1	Any information that you provide to the Company is subject to our Privacy Policy, which governs our collection and use of your information.
0	0	 You understand that through your use of the Services you consent to collection and use (as set forth in the Privacy Policy pursuant to Applicable Law) of this information
0	0	As part of providing the Services, we may need to provide you with certain communications, such as service announcements and administrative messages
0	0	These communications are considered as part of the Services, which you may not be able to opt-out from receiving.
0	0	3) If you are under 13 years old, you may not create an account
0	4	If you believe a child who is under 13 years old has registered an account with us, please contact us immediately at âhttps://zepeto.me/voc/â?so that we may promptly disable such an account
0	0	We are committed to protect childrenâs privacy and we encourage parents and guardians to take an active role in their children's online activities and interests.
0	0	2
0	0	Posting and Amending Terms
0	0	1) We will post the content of these Terms on the ZEPETO service home page or a separately connected screen, or provide a pop-up page in order for you to easily access the information.
0	0	2) We may amend these Terms if necessary, within a boundary that does not infringe applicable laws such as the Act on Promotion of Information and Communications Network Utilization and Information Protection, etc
0	0	(Information and Communications Network Act), the Act on Consumer Protection in Electronic Commerce Transactions, etc., and the Regulation of Standardized Contracts Act.
0	0	3) If the Company amends these Terms of Use, we will announce the specific application date and the reason for amendment according to the method in paragraph 1, from 7 days prior to the application date to the day before the application date along with existing Terms
0	0	However, if the change is unfavorable to you, we will announce it 30 days prior to the application date, and clearly notify you through Service starting page, separate page or pop-up page etc for a certain period of time in addition to announcements.
0	0	4) Notwithstanding our clear statement when we make an announcement or notification pursuant to the previous Paragraph, if you fail to express any disagreement explicitly within seven (7) or thirty (30) days, you shall be deemed to have agreed with the amended version of Terms of Use.
0	0	5) When you do not agree to application of amended Terms of Use, we cannot apply amended provisions of ZEPETO, and you may terminate these Terms of Use
0	0	In case the existing Terms of Use cannot be applied for special reasons, we may terminate the use agreement.
0	0	3
0	0	The Services consist of interactive features and areas which allow users to create, post, transmit, and/or store content, including but not limited to photos, videos, text, graphics, items, or other materials (collectively, User Content)
0	0	You understand that you are responsible for all data fees which incur by using the Services
0	0	You also understand that your User Content may be viewable by others and that you have the ability to control who can access such content by adjusting your privacy settings
0	0	If User Content has been uploaded to ZEPETO, our staff is able to see it
0	0	We endeavor to keep your private content confidential, but please keep in mind that no technology is 100% secure, and it is possible that unauthorized third parties can violate our security measures and access your private contents
0	0	You also agree to abide by our Community Guidelines, which may be updated from time to time.
0	0	You agree that you are solely responsible for your User Content and any claims arising therefrom, and that the Company is not responsible or liable for any User Content or claims arising therefrom
0	0	While we are not obligated to do so, we reserve the right, and have absolute discretion, to review, screen, and delete User Content at any time and for any reason.
0	0	You retain all copyrights and other intellectual property rights in your User Content
0	0	However, by submitting User Content to ZEPETO, you hereby grant us a license to use (including without limitation on the use of facial images, photos or videos for the purpose of machine learning or other research and development activities of the Company independently or jointly with its affiliates) such User Content in any and all media or distribution methods, now known or later developed (the User Content License), subject to any privacy settings you have set to control who can see your User Content.
0	0	4
0	0	Our goal in creating these rules is to accommodate the broadest range of self-expression while balancing the need for ZEPETO users to be able to use our service safely and enjoyably.
0	0	Do not send messages to people who do not want to receive messages which are especially mean.
0	0	Be mindful of what you send in a message and who you send it to
0	0	It is okay with us if someone takes a screenshot, but we cannot speak for you or your friends
0	0	ZEPETO attempts to detect screenshots and notify the sender, but it does not always work perfectly - and your friends can always capture an image with a camera.
0	0	Keep it legal
0	0	Do not use ZEPETO for any illegal shenanigans, and if you are under 18 years old or are messaging with someone who might be, you should not view or send the following contents.
0	0	â?Nudity or sexually suggestive content involving minors (people under 18 years old)
0	0	â?Minors engaged in activities which are physically dangerous and harmful
0	0	â?Invasions of privacy
0	0	â?Harassment or Bullying
0	0	Violating these rules may result in removal of User Content, suspension of your account and being prohibited from using ZEPETO in the future
0	0	Please take these rules seriously and respect them in the spirit in which they are intended
0	0	The rules will change and evolve along with the ZEPETO user community
0	0	We will do our best to enforce them consistently and fairly, and ultimately we will try to do what we think is best in each situation, at our own discretion.
0	0	5
0	0	You agree that any feedback, suggestions, ideas, or other information or materials regarding the Company or the Services which you provide, whether by email or otherwise (Feedback), are non-confidential and shall become sole property of the Company
0	0	We will be entitled to unrestricted use and dissemination of such Feedback for any purpose, commercial or otherwise, without acknowledging or compensating you
0	0	You waive any rights you may have to Feedback (including any copyrights or moral rights)
0	0	We like hearing from users.
0	0	6
0	0	Unless otherwise stated, all materials contained on or within the Services, including but not limited to, text, graphics, images, code, illustrations, designs, icons, photographs, video clips, and written and other materials (collectively, ZEPETO Content), as well as their selection and arrangement, are protected by copyright, trademark, trade dress, patent, and/or other intellectual property laws
0	0	Unauthorized use of ZEPETO Content may violate such laws and these Terms
0	0	Except as expressly provided in these Terms, the Company does not grant any express or implied rights to use ZEPETO Content
0	0	You agree that you will not copy, reproduce, republish, frame, download, transmit, modify, display, reverse engineer, sell, or participate in any sale of, rent, lease, loan, assign, distribute, license, sublicense, or exploit in any way, in whole or in part of ZEPETO Content, the Services, or any related software, except as expressly stated in these Terms.
0	0	You are hereby granted a limited, nonexclusive, non-sublicensable license to access and use the Services and ZEPETO Content
0	0	This license is revocable at any time
0	0	This license is subject to these Terms and does not include:
0	0	â?The distribution, public performance, or public display of ZEPETO Content;
0	0	â?Modifying or otherwise making any derivative uses of the Services or ZEPETO Content, or any portion thereof;
0	0	â?Use of any scraping, data mining, robots, or gathering similar data using extraction methods;
0	0	â?Downloading (other than page caching) any portion of the Services, ZEPETO Content, or any information contained therein, except as expressly permitted on the Services;
0	0	â?Accessing the ZEPETO API with an unauthorized or third-party client; and
0	0	â?Any use of the Services or ZEPETO Content other than for their intended purposes.
0	0	â?Any use of the Services or ZEPETO Content other than as specifically authorized in these Terms, without prior written permission of the Company, is strictly prohibited and will terminate the license to use the Company granted in these Terms.
0	0	7
0	0	In addition to other restrictions outlined in these Terms, you agree that you will not:
0	0	â?Use the Services for any purpose that is illegal, beyond the scope of their intended use, or otherwise prohibited in these Terms or terms of any third party which govern a particular Service;
0	0	â?Use the Services in any manner that could interfere with, disrupt, negatively affect, or inhibit other users from fully enjoying the Services, or that could damage, disable, overburden, or impair the functioning of the Services in any manner;
0	0	â?Compromise the security of the Services;
0	0	â?Send any unsolicited or unauthorized advertising, spam, solicitations, or promotional materials;
0	0	â?Use any robot, spider, crawler, scraper, or other automated means or interface not provided by us to access the Services or to extract data;
0	0	â?Reverse engineer any aspect of the Services or do anything that might lead to the discovery of source code or bypass or circumvent measures applied to prevent or limit access to any area, content, or code of the Services;
0	0	â?Use or attempt to use another userâs account without authorization;
0	0	â?Attempt to circumvent any content-filtering techniques we apply, or attempt to access areas or features of the Services that you are not authorized to access;
0	0	â?Attempt to indicate in any manner that you have a relationship with us or that we have endorsed you or any products or services without our express written consent to do so;
0	0	â?Engage in any harassing, intimidating, predatory conduct, or stalking;
0	0	â?Impersonate any person or entity or otherwise misrepresent your affiliation with a person or entity;
0	0	â?Violate publicity, privacy, or data-protection rights of others, including by taking pictures of another individual without receiving their consent;
0	0	â?Infringe any patent, trademark, trade secret, copyright, or other intellectual or proprietary right of any party;
0	0	â?Buy, sell, rent, lease, or otherwise offer in exchange for any compensation, access to your ZEPETO account, messages, a ZEPETO username, or a friend link without ZEPETOâs prior written consent;
0	0	â?Develop any third-party applications which interact with User Content or the Services without our prior written consent; and
0	0	â?Use the Services for any illegal or unauthorized purpose or engage in, encourage, or promote any activity that violates these Terms.
0	0	  You further agree to abide by any third-party terms which apply to the Services or when posting reviews of ZEPETO, including the iTunes App Store Terms of Service or the Android Market Terms of Service
0	0	Posting ZEPETO usernames in app store reviews is strictly prohibited and may result in us deleting your ZEPETO account.
0	0	8
3	0	Your License to use the Services
0	0	The Company gives you a personal, worldwide, royalty-free, non-assignable and non-exclusive license to use the software which is provided to you by the Company as part of the Services
0	0	This license is for the sole purpose of enabling you to use and enjoy the benefit of the Services as provided by the Company, in a manner permitted by these Terms.
0	0	1) Account Information
0	0	You need to create an account on ZEPETO with us in order to use our Services
0	0	It is your responsibility to keep your log-in credentials secure and you are held responsible by the Company for all activities that occur via your account.
0	0	9
0	0	The Company Rights.
0	0	All right and title, to the Services and interest in (excluding Content provided by users) is and will remain exclusive property of the Company and its licensors
0	0	The Services are protected by copyright, trademark, and other laws
0	0	Nothing in the Terms gives you the right to use the name of the Company or any of the Company trademarks, logos, domain names, or other distinctive brand features
0	0	Any feedback, comments, or suggestions you may provide regarding the Company, or the Services is entirely voluntary and we will be free to use such feedback, comments or suggestions as we consider to be appropriate without having any obligation to inform you.
0	0	10
0	0	In association with the Service operation of the Company, we may place advertisements directly on the Service webpage, through NAVER or affiliated third parties.
0	0	11
0	0	Displaying Paid Service Contents
0	0	1) In order to allow you to easily access the information, the Company will post the following information on the home page of any applicable paid service or FAQ:
0	0	Name or Title of paid service;
0	0	Name (name of the corporation if it is a corporation), address, and phone number of paid service entity;
0	0	Contents of paid service including how to use, usage fee, and other usage condition.
0	0	2) The devices that support our paid service and the minimum technical requirements for use are in accordance with recommended specifications.
0	0	3) In providing paid services, we provide information on terms and procedures for an exchange, return and warranty of paid services, and the refund of such fees.
0	0	4) You may be subject to a limit on monthly cumulative payment amount and paid service purchase, in accordance with our policy and the criteria set by the provider of payment method in Paragraph 1 above
0	0	Additional use of paid services may not be possible if you exceed the limit.
0	0	12
0	0	1) If you have entered into an agreement to use any paid service, you may withdraw the agreement or cancel the agreement within a certain period of time (Withdrawal) as stipulated by applicable laws
0	0	However, in case of any of the following, if your exercise of rights including withdrawal is prevented from being hindered through measures such as indicating that you cannot withdraw in a way which you can easily notice or providing trial products, your withdrawal will be limited
0	0	In case of subparagraph 2 below, withdrawal will be limited only if we provide a trial product or information about the digital contents together with an indication that you cannot withdraw.
0	0	In case the goods are lost or damaged and it is your fault
0	0	However, an exception exists in cases where the package, etc
0	0	is damaged in order to confirm the contents of the goods, etc.;
0	0	The goodâs value has significantly decreased due to your use or consumption of a portion;
0	0	The goodâs value has significantly decreased over time such that it is difficult to resell;
0	0	Copiable package of goods has been damaged;
0	0	A service or digital contents from Article 2 (5) of the Framework Act on the Promotion of Cultural Industries have commenced
0	0	However, in the case of a contract consisting of divisible services or divisible digital contents, this shall not apply to a part where the provision has not commenced;
0	0	Or if accepting a withdrawal of goods produced individually according to your order or similar goods which are expected to cause serious damage that cannot be recovered by the Company, and if we have separately notified you about the fact of the transaction in advance and received your written agreement (including electronic documents)
